name,n_keypoints,type,category,average_correlation_per_keypoint,MMD-EMD,MMD-CD
solar-shape-19831,8,ours,03797390,0.5460526347160339,3.2871215807972476e-05,0.058486174352047095
polar-music-19830,8,ours,03797390,0.5559210777282715,3.8984831917332485e-05,0.07355920799628779
dulcet-field-19829,8,ours,all,0.3552631437778473,0.0001187901580124162,0.9796376200437424
devout-wave-19828,8,ours,03797390,0.625,3.100197500316426e-05,0.056848744787884424
frosty-capybara-19827,8,ours,03797390,0.5164473652839661,3.8392779970308766e-05,0.08062251288518142
usual-dragon-19826,8,ours,03797390,0.5855263471603394,3.136710074613802e-05,0.05882352869850575
lyric-sound-19825,8,ours,03797390,0.5921052694320679,3.94722301280126e-05,0.07070602416684378
fragrant-donkey-19824,8,ours,03797390,0.49671053886413574,2.993473935930524e-05,0.05545647889267318
glorious-sponge-19823,8,ours,all,0.4013158082962036,0.00011527416063472629,0.8213624555679218
eager-wildflower-19822,8,ours,03797390,0.5888158082962036,3.6562236346071586e-05,0.06524930645668364
wandering-river-19821,8,ours,03797390,0.6085526347160339,3.0924617021810263e-05,0.05381948987903453
frosty-water-19820,8,ours,03797390,0.6282894611358643,3.4666798455873504e-05,0.06339400555690056
legendary-haze-19819,8,ours,03797390,0.5328947305679321,3.008448584296275e-05,0.05334777221393347
dazzling-shape-19818,8,ours,03797390,0.6348683834075928,3.488494985504076e-05,0.059479070958854255
crimson-resonance-19817,8,ours,all,0.2927631735801697,0.00010852900595637038,0.7894986472313749
different-durian-19816,8,ours,03797390,0.5921052694320679,2.543163100199308e-05,0.0428140705102644
silver-river-19815,8,ours,03797390,0.5328947305679321,3.187721085851081e-05,0.055326639426343485
balmy-pyramid-19814,8,ours,03797390,0.5,3.4559383493615314e-05,0.06470792928015202
proud-valley-19813,8,ours,03797390,0.6710526347160339,2.6152356440434232e-05,0.04201205607283246
distinctive-armadillo-19812,8,ours,all,0.5656158328056335,8.792472362983972e-05,0.8300320906160562
jolly-violet-19811,8,ours,03797390,0.4703947305679322,3.709653901751153e-05,0.0783314661552721
wild-oath-19810,8,ours,03797390,0.5394736528396606,2.8249860406504013e-05,0.05114290782888174
smart-deluge-19809,8,ours,all,0.3815789520740509,0.00010388969531049952,0.7113164288427354
ethereal-grass-19808,8,ours,03797390,0.44078946113586426,3.709369048010558e-05,0.07089713285921342
flowing-cosmos-19807,8,ours,03797390,0.6348683834075928,2.5995546820922755e-05,0.04207608722631054
toasty-snowball-19806,8,ours,03797390,0.625,3.1734260119264945e-05,0.04998572950299974
winter-armadillo-19805,8,ours,03797390,0.5197368860244751,2.4885450329747982e-05,0.03999053619122186
flowing-grass-19804,8,ours,03797390,0.5723683834075928,3.654446845757775e-05,0.06812594885967892
giddy-plasma-19803,8,ours,03797390,0.5756579041481018,2.909014256147202e-05,0.044874042811673995
generous-monkey-19802,8,ours,all,0.39802631735801697,0.00010571775783319026,0.7570288516174777
sunny-lake-19801,8,ours,03797390,0.6019736528396606,2.7239784685662016e-05,0.04649557871151854
royal-silence-19800,8,ours,03797390,0.6578947305679321,2.4249220587080345e-05,0.03757710247555016
honest-yogurt-19799,8,ours,03797390,0.5131579041481018,3.829372508334927e-05,0.0768957665759082
pious-jazz-19798,8,ours,03797390,0.5427631735801697,2.318794940947555e-05,0.03493197069805865
floral-butterfly-19797,8,ours,03797390,0.5657894611358643,3.0687482649227604e-05,0.05310452396348647
happy-water-19796,8,ours,all,0.4013157784938812,0.00011483291018521412,0.8974452760604577
dauntless-meadow-19795,8,ours,03797390,0.5,2.555368519097101e-05,0.044390413064772066
dazzling-forest-19794,8,ours,03797390,0.5723684430122375,2.982929436257109e-05,0.04999613838942415
devoted-microwave-19793,8,ours,03797390,0.6085525751113892,2.2853193513583392e-05,0.03922557521493149
deep-grass-19792,8,ours,03797390,0.6184210777282715,3.186758476658724e-05,0.054812807490225095
sandy-sun-19791,8,ours,03797390,0.6151316165924072,2.9012597224209458e-05,0.03830788640659818
ancient-monkey-19790,8,ours,03797390,0.6085526347160339,2.402725294814445e-05,0.03818604414210641
swift-star-19789,8,ours,all,0.44078949093818665,0.00011817868653452024,0.8974987154629965
electric-sun-19788,8,ours,03797390,0.4276315569877625,2.5425151761737652e-05,0.039307332725452934
celestial-snowball-19787,8,ours,03797390,0.4736841917037964,3.482460306258872e-05,0.06697371457988281
twilight-glade-19786,8,ours,03797390,0.6710526347160339,2.10634789254982e-05,0.02857802154611713
golden-firefly-19785,8,ours,03797390,0.3190789520740509,3.595194357330911e-05,0.06911983631939879
kind-hill-19784,8,ours,03797390,0.6052631139755249,2.170361767639406e-05,0.029986113153488574
trim-sky-19783,8,ours,03797390,0.49671053886413574,2.6912397515843622e-05,0.04470670510833288
mild-sponge-19782,8,ours,all,0.3815789520740509,0.00011933159839827567,1.0550284956521812
gallant-spaceship-19781,8,ours,03797390,0.5,2.212919935118407e-05,0.0353915117097799
dashing-armadillo-19780,8,ours,03797390,0.5,2.857363870134577e-05,0.04495935310346246
wild-spaceship-19779,8,ours,03797390,0.5559210777282715,2.2315469323075376e-05,0.030442040984274776
ethereal-glitter-19778,8,ours,03797390,0.5723684430122375,2.6822932341019623e-05,0.03978951115663656
stilted-sun-19776,8,ours,all,0.37828946113586426,0.00011707602243404835,0.9231159971473364
soft-energy-19777,8,ours,03797390,0.6578947305679321,2.1729238142143004e-05,0.029250361985071974
dark-mountain-19775,8,ours,03797390,0.625,2.7489579224493355e-05,0.049442510580990494
lyric-sea-19774,8,ours,03797390,0.5032894611358643,2.8095029847463593e-05,0.04914237420148508
balmy-frog-19773,8,ours,03797390,0.5296052694320679,1.8795546566252597e-05,0.02815861346185689
ethereal-darkness-19772,8,ours,03797390,0.6447368264198303,2.496305387467146e-05,0.0394706445185431
autumn-valley-19771,8,ours,03797390,0.6052631735801697,1.941690788953565e-05,0.023947914428661073
valiant-snowflake-19770,8,ours,all,0.4309210181236267,0.0001085093099391088,0.8038953477783588
effortless-serenity-19769,8,ours,03797390,0.5592105388641357,2.460734140186105e-05,0.03628532800257471
smooth-brook-19768,8,ours,03797390,0.5953947305679321,1.7781845599529333e-05,0.023418748303960717
devoted-plasma-19767,8,ours,03797390,0.5131579041481018,2.829951699823141e-05,0.04668398153265814
sage-serenity-19766,8,ours,03797390,0.5986841917037964,2.5789258870645423e-05,0.03340045702083085
bumbling-dawn-19765,8,ours,03797390,0.5625,2.9857399567845277e-05,0.04383721708160534
cosmic-salad-19764,8,ours,03797390,0.625,2.2876391085446812e-05,0.03648400521705892
serene-durian-19763,8,ours,all,0.4572368264198303,0.00011482070112833752,0.93500355771485
magic-pine-19762,8,ours,03797390,0.4440789520740509,3.311183536425233e-05,0.05931076412735399
iconic-breeze-19761,8,ours,03797390,0.4177631735801697,2.073035648209043e-05,0.029636328558701405
swept-terrain-19760,8,ours,03797390,0.549342155456543,2.135446629836224e-05,0.03012194177059691
misty-brook-19759,8,ours,03797390,0.5953947305679321,2.5104469386860728e-05,0.03519653145432919
sage-dragon-19758,8,ours,03797390,0.5098683834075928,2.3548138415208086e-05,0.036133201151601874
soft-dust-19757,8,ours,all,0.43421053886413574,0.00012181985221104696,1.0444150463964403
worthy-plasma-19756,8,ours,03797390,0.5098683834075928,2.216384746134281e-05,0.029803335232013825
elated-forest-19755,8,ours,03797390,0.6151315569877625,2.4612294510006905e-05,0.0398717560596799
azure-fog-19754,8,ours,03797390,0.5657894611358643,1.9633249394246377e-05,0.026426352492768698
charmed-wood-19753,8,ours,03797390,0.4144737124443054,2.330843017261941e-05,0.03659110768185934
jumping-bush-19752,8,ours,03797390,0.5263158082962036,1.984372647712007e-05,0.028615050932062513
fragrant-oath-19751,8,ours,03797390,0.6842105388641357,2.250173201900907e-05,0.03226919267516318
deft-frost-19750,8,ours,all,0.30921053886413574,0.00011598529818002136,0.9579871056411192
pious-tree-19749,8,ours,03797390,0.5230263471603394,1.7992475477512926e-05,0.021931790246015513
chocolate-sound-19748,8,ours,03797390,0.5822368860244751,2.6235004042973745e-05,0.038247400431057954
eager-blaze-19747,8,ours,all,0.6539589166641235,9.17776269488968e-05,0.8921114324237353
electric-blaze-19746,8,ours,03797390,0.4934210777282715,2.3765409423504025e-05,0.02857136588810003
super-salad-19745,8,ours,03797390,0.5855263471603394,2.101570862578228e-05,0.025680188123071407
fine-water-19744,8,ours,03797390,0.5855263471603394,2.086178756144363e-05,0.02857899358309881
robust-wood-19743,8,ours,03797390,0.4111842215061188,2.826304262271151e-05,0.05095186723707157
balmy-gorge-19742,8,ours,all,0.3815789222717285,0.0001200169645017013,1.0441159391157282
light-pine-19741,8,ours,03797390,0.5493420958518982,2.0662733732024208e-05,0.031659778290273756
atomic-dragon-19740,8,ours,03797390,0.47697368264198303,2.152040542569011e-05,0.02917938889588265
sleek-spaceship-19739,8,ours,03797390,0.6480263471603394,1.9083365259575658e-05,0.024766133421005792
electric-grass-19738,8,ours,03797390,0.5098684430122375,1.9590281226555817e-05,0.02967274289691236
smooth-energy-19737,8,ours,03797390,0.5493420958518982,2.3195858375402167e-05,0.030411022703297166
smooth-yogurt-19736,8,ours,03797390,0.4901315569877625,1.8793154595186937e-05,0.02606505755668548
feasible-dragon-19735,8,ours,all,0.45394736528396606,0.00011600181460380554,0.8487597111629601
winter-eon-19734,8,ours,03797390,0.5328947305679321,2.651196518854704e-05,0.04354169965042457
legendary-dragon-19733,8,ours,03797390,0.6447368264198303,2.0796273020096123e-05,0.025097068429200453
hardy-fog-19732,8,ours,03797390,0.6381579041481018,2.054076139756944e-05,0.02468802272019243
valiant-silence-19731,8,ours,03797390,0.5723684430122375,2.218394547526259e-05,0.031902622387736876
eternal-wave-19730,8,ours,all,0.3881579041481018,0.00011321365309413522,0.8730143039423162
peachy-snowball-19729,8,ours,03797390,0.6743420958518982,1.9033363059861585e-05,0.027531371137948697
stellar-microwave-19728,8,ours,03797390,0.6447368860244751,1.636728302401025e-05,0.018885057947005388
lunar-armadillo-19727,8,ours,03797390,0.5690789222717285,2.3264638002729043e-05,0.03461953540594836
fragrant-gorge-19726,8,ours,03797390,0.5855262875556946,2.055769073194824e-05,0.02840301987659773
fallen-serenity-19725,8,ours,03797390,0.44078949093818665,2.430176391499117e-05,0.0336537319855995
valiant-shadow-19724,8,ours,03797390,0.5756579637527466,1.5723107935627922e-05,0.01906762758066441
frosty-dew-19723,8,ours,all,0.46052631735801697,0.0001046316174324602,0.7224106943016124
light-flower-19722,8,ours,03797390,0.5263158082962036,1.992034594877623e-05,0.02616155742736348
giddy-lion-19721,8,ours,03797390,0.4736842513084411,2.069909351121169e-05,0.02911577882471028
swift-salad-19720,8,ours,03797390,0.5986841917037964,1.7125323211075738e-05,0.019479185086835236
rosy-dawn-19719,8,ours,03797390,0.6019737124443054,2.0000452423118983e-05,0.02542880899007595
fine-energy-19718,8,ours,03797390,0.5427631735801697,1.7893089534481987e-05,0.02409635135330121
summer-star-19717,8,ours,03797390,0.5296052694320679,2.019852945522871e-05,0.025729987564976194
serene-resonance-19716,8,ours,all,0.4375,0.00010163347178604454,0.6489969814470736
spring-sponge-19715,8,ours,03797390,0.5361841917037964,2.3279239030671303e-05,0.03393548472968673
smooth-resonance-19714,8,ours,03797390,0.5789473652839661,1.8383161659585312e-05,0.022003464693301063
logical-forest-19713,8,ours,03797390,0.565789520740509,1.7071579350158572e-05,0.0239451607657963
fresh-bird-19712,8,ours,03797390,0.46052634716033936,1.8511313101043925e-05,0.024075239253168273
radiant-fog-19711,8,ours,03797390,0.4013157784938812,2.0835746909142472e-05,0.029897846690685497
volcanic-pond-19710,8,ours,all,0.3618420958518982,0.000111275672679767,0.7986734813095728
northern-paper-19709,8,ours,03797390,0.5789473652839661,1.7508524251752533e-05,0.01953355026607333
denim-bush-19708,8,ours,03797390,0.4078947305679322,3.295825808891095e-05,0.05696454140354258
upbeat-wood-19707,8,ours,03797390,0.6842105388641357,1.3963624041934963e-05,0.015104665497108469
generous-monkey-19706,8,ours,03797390,0.5230263471603394,2.084075276798103e-05,0.027738344751385036
youthful-flower-19705,8,ours,03797390,0.5164473652839661,1.6346879419870675e-05,0.01680545461452215
neat-forest-19704,8,ours,03797390,0.6184210777282715,2.031783697020728e-05,0.0296371849883452
fragrant-music-19703,8,ours,all,0.3684210479259491,0.00010878186003537849,0.8158758685044565
proud-planet-19702,8,ours,03797390,0.6184210777282715,2.098265213135164e-05,0.02530854090173308
easy-cloud-19701,8,ours,03797390,0.4703947305679322,1.9716439055628143e-05,0.027539484394450454
stilted-paper-19700,8,ours,03797390,0.6414473652839661,1.7498690795036964e-05,0.020054921064419445
fiery-moon-19699,8,ours,03797390,0.6085526347160339,2.082881837850437e-05,0.0264375813142177
dutiful-gorge-19698,8,ours,03797390,0.6282894611358643,2.19961457332829e-05,0.027835209123861965
colorful-firefly-19697,8,ours,03797390,0.4934210479259491,1.601919939275831e-05,0.0171573789896032
apricot-flower-19696,8,ours,all,0.39802631735801697,0.00011164166789967568,0.8624367390058901
rare-microwave-19695,8,ours,03797390,0.5822368264198303,1.9013350538443777e-05,0.024069870547650564
magic-energy-19694,8,ours,03797390,0.4901315867900848,1.672315011091996e-05,0.018444678501087136
iconic-water-19693,8,ours,03797390,0.5460526943206787,1.5955651178956032e-05,0.018275851161687617
rural-durian-19692,8,ours,03797390,0.5986841917037964,1.654847255849745e-05,0.019330688275490705
zany-shadow-19690,8,ours,03797390,0.5625,1.7818179912865162e-05,0.022510291057509717
efficient-sun-19691,8,ours,all,0.4046052694320678,0.00011425918637542054,0.910647743694877
fine-armadillo-19689,8,ours,03797390,0.5625,1.891487954708282e-05,0.021427625283987995
gallant-water-19688,8,ours,03797390,0.5592105388641357,2.2062135030864735e-05,0.025319058311534033
rural-water-19687,8,ours,03797390,0.6414473652839661,1.646584496484138e-05,0.01805914460536213
treasured-deluge-19686,8,ours,03797390,0.628289520740509,1.995022830669768e-05,0.0238495212427795
graceful-frost-19685,8,ours,03797390,0.5296052694320679,1.780877573764883e-05,0.020217836710288296
sunny-donkey-19684,8,ours,all,0.5098684430122375,0.00011419757356634364,0.9010763051735934
distinctive-bee-19683,8,ours,all,0.6752198934555054,9.10323578864336e-05,0.93159664227822
ancient-cloud-19682,8,ours,03797390,0.5,1.7904205378727056e-05,0.022627975463279236
rural-wind-19681,8,ours,03797390,0.6447368860244751,1.390714714943897e-05,0.01426121054267503
fiery-music-19680,8,ours,03797390,0.5394737124443054,1.6627080185571685e-05,0.019881861512134433
firm-snowball-19679,8,ours,03797390,0.5460526347160339,2.271370249218307e-05,0.033079333606495266
morning-surf-19678,8,ours,03797390,0.5756579041481018,1.7183947420562617e-05,0.019177155008512935
fearless-jazz-19677,8,ours,all,0.4013158082962036,0.00012128895468777046,1.0116097578883183
decent-rain-19676,8,ours,03797390,0.4736842215061188,1.8964161426993087e-05,0.024336570093821255
dazzling-puddle-19675,8,ours,03797390,0.5723683834075928,1.901535324577708e-05,0.021931809048336904
young-puddle-19674,8,ours,03797390,0.5921052694320679,1.7822689187596552e-05,0.018674727558799727
ruby-totem-19673,8,ours,03797390,0.4868420958518982,2.348296584386844e-05,0.031306150289512794
mild-forest-19672,8,ours,03797390,0.6809210777282715,1.5962536053848453e-05,0.015650539434040864
easy-monkey-19671,8,ours,03797390,0.49671053886413574,2.3608239644090645e-05,0.033051858619847094
classic-river-19670,8,ours,all,0.42105263471603394,0.00011741169146262108,0.9855697973108756
golden-breeze-19668,8,ours,03797390,0.4671052694320678,2.848560325219296e-05,0.040649694027337785
flowing-yogurt-19669,8,ours,03797390,0.5493420958518982,1.7961074263439514e-05,0.02027040222202009
pleasant-silence-19667,8,ours,03797390,0.5131579041481018,3.0268740374594927e-05,0.047687191848741754
fallen-sky-19666,8,ours,03797390,0.5230263471603394,1.810822868719697e-05,0.02218782576642307
cosmic-pond-19665,8,ours,all,0.37171053886413574,0.00011196990817552432,0.979479259284756
fresh-pyramid-19664,8,ours,03797390,0.5888158082962036,2.062670318991877e-05,0.02937165137336538
revived-feather-19663,8,ours,03797390,0.6513158082962036,1.5244210771925282e-05,0.0159578701396795
vital-universe-19662,8,ours,03797390,0.5394736528396606,2.0005891201435588e-05,0.0242362491036173
jolly-planet-19661,8,ours,03797390,0.5986841917037964,1.925995093188249e-05,0.02377912617000708
fluent-wind-19660,8,ours,03797390,0.5098684430122375,2.205254349973984e-05,0.033715375740126854
proud-water-19659,8,ours,03797390,0.5953947305679321,1.505482941865921e-05,0.017037734048728034
solar-armadillo-19658,8,ours,all,0.4013158082962036,0.00011107337923021988,0.9327718681765907
northern-shadow-19657,8,ours,03797390,0.5789473652839661,1.6119307474582456e-05,0.01756271645305526
trim-smoke-19656,8,ours,03797390,0.5690789222717285,1.6333353414665908e-05,0.019456109735934268
eager-rain-19655,8,ours,03797390,0.5625,1.7721860785968602e-05,0.022295016193567888
olive-gorge-19654,8,ours,03797390,0.5625,1.6109092030092143e-05,0.016153015491864695
trim-plant-19653,8,ours,03797390,0.4473684132099152,1.9735729438252747e-05,0.02701975719127136
dulcet-blaze-19652,8,ours,all,0.3881579041481018,0.00011690914107020944,1.0031943250618411
magic-planet-19651,8,ours,03797390,0.5625,1.6213563867495395e-05,0.019176686147020058
solar-hill-19650,8,ours,03797390,0.5328947305679321,1.553885158500634e-05,0.017783952779734324
sweet-armadillo-19649,8,ours,03797390,0.5953947305679321,1.587738370290026e-05,0.017922735822743105
autumn-valley-19648,8,ours,03797390,0.5230263471603394,1.70852908922825e-05,0.019574894450739108
distinctive-hill-19647,8,ours,03797390,0.5953947305679321,1.6078371118055657e-05,0.018051194730074792
rosy-field-19646,8,ours,03797390,0.5756579041481018,1.792148941603955e-05,0.024196567552061277
swift-butterfly-19645,8,ours,all,0.4506579041481018,0.00011613651440711692,1.0450312310212548
glad-water-19644,8,ours,03797390,0.6019736528396606,1.497302309871884e-05,0.01558828314804103
atomic-dust-19643,8,ours,03797390,0.5460526347160339,1.6620910173514858e-05,0.019366862885275716
faithful-fog-19642,8,ours,03797390,0.6217105388641357,1.5728963262517937e-05,0.016177071715625265
crimson-spaceship-19641,8,ours,03797390,0.5164474248886108,1.678399166848976e-05,0.018920127392731988
breezy-gorge-19640,8,ours,03797390,0.5361842513084412,1.9273349607829005e-05,0.02441387950732107
fast-leaf-19639,8,ours,03797390,0.5098684430122375,1.964017610589508e-05,0.025341112617356148
hopeful-darkness-19638,8,ours,all,0.4375,0.00011064564750995488,0.8408263339491145
jumping-snowball-19637,8,ours,03797390,0.5723684430122375,2.6893711037700996e-05,0.03828876273108192
glowing-capybara-19636,8,ours,03797390,0.6019736528396606,1.6051126294769347e-05,0.020213076960629316
proud-lion-19635,8,ours,03797390,0.5526315569877625,2.1373289200710133e-05,0.02421839174273943
silvery-wood-19634,8,ours,03797390,0.5394737124443054,1.710102878860198e-05,0.019738572247459178
blooming-pine-19633,8,ours,all,0.45394736528396606,0.00011774768790928648,0.9354919386980652
polished-morning-19632,8,ours,03797390,0.5,2.0922039766446687e-05,0.025320180522560888
copper-plasma-19631,8,ours,03797390,0.5625,1.907474324980285e-05,0.024560064989680688
solar-puddle-19630,8,ours,03797390,0.5723684430122375,1.69716113305185e-05,0.016855996379825138
rural-glade-19629,8,ours,03797390,0.513157844543457,1.8950138837681152e-05,0.022083561332757302
valiant-hill-19628,8,ours,03797390,0.5197368860244751,1.738899118208792e-05,0.018687011126642047
graceful-darkness-19627,8,ours,03797390,0.5657894611358643,1.806155160011258e-05,0.019121725656932667
wild-totem-19626,8,ours,all,0.39144736528396606,0.00011666285718092696,0.9872971035257068
feasible-sky-19625,8,ours,03797390,0.5493420958518982,1.9907103705918416e-05,0.02454770437634891
sweet-paper-19624,8,ours,03797390,0.6710525751113892,1.359819361823611e-05,0.013071188588838895
kind-river-19623,8,ours,03797390,0.5263158082962036,1.6191275790333748e-05,0.018607419380398105
worthy-frost-19622,8,ours,03797390,0.49671050906181335,1.568693551234901e-05,0.01819171902633225
earnest-cloud-19621,8,ours,03797390,0.5098683834075928,1.986401002795901e-05,0.026279465437541456
serene-totem-19620,8,ours,all,0.5945748090744019,9.026916086440906e-05,0.9457296625427372
wise-elevator-19619,8,ours,03797390,0.4901315569877625,1.5880888895480894e-05,0.018066295684353417
ruby-shape-19618,8,ours,all,0.39802631735801697,0.00011737836030079052,0.9647583917059922
dashing-sound-19617,8,ours,03797390,0.49671053886413574,1.8785054635372944e-05,0.02322709948289585
winter-dew-19616,8,ours,03797390,0.4802631735801697,1.5729743608972058e-05,0.017870533254266397
morning-sound-19615,8,ours,03797390,0.5460525751113892,1.4637103959103117e-05,0.015339314733356283
amber-oath-19614,8,ours,03797390,0.5888158082962036,1.556007919134572e-05,0.016063345300488203
clear-snowball-19613,8,ours,03797390,0.6052631735801697,1.4493434719042853e-05,0.013138903480150158
peach-brook-19612,8,ours,all,0.4046052694320678,0.00011750190606107937,0.9564825352081586
stilted-gorge-19611,8,ours,03797390,0.5986841917037964,1.612180312804412e-05,0.01683852439053317
still-galaxy-19610,8,ours,03797390,0.5756579041481018,1.627794154046569e-05,0.015562268094768171
mild-paper-19609,8,ours,03797390,0.6414473652839661,1.4088609532336704e-05,0.013302240998857576
treasured-plant-19608,8,ours,03797390,0.5657894611358643,1.8656848624232225e-05,0.019567930056358138
flowing-firefly-19607,8,ours,all,0.4736841917037964,0.0001183829881483689,0.9979184928278596
vivid-snow-19606,8,ours,03797390,0.6217105388641357,1.6481571947224438e-05,0.014622795088742362
rosy-night-19605,8,ours,03797390,0.5427631139755249,1.7303846107097343e-05,0.018478898342221477
drawn-eon-19604,8,ours,03797390,0.6151316165924072,1.3646783372678328e-05,0.0134838780774078
earnest-totem-19603,8,ours,03797390,0.5263158082962036,1.8075395928462967e-05,0.020929895624622833
generous-cloud-19602,8,ours,03797390,0.43421053886413574,1.7360454876325093e-05,0.01949506074423289
olive-mountain-19601,8,ours,03797390,0.5032894611358643,1.870919186330866e-05,0.020861818090359644
charmed-lion-19600,8,ours,all,0.43421053886413574,0.00012131797848269343,0.998844210064694
playful-forest-19599,8,ours,03797390,0.6381579041481018,1.728045754134655e-05,0.01875570019961733
fragrant-dream-19598,8,ours,03797390,0.6019736528396606,2.104552004311699e-05,0.02498246296592816
likely-brook-19597,8,ours,03797390,0.5230263471603394,1.7113070498453453e-05,0.019555331698967227
charmed-blaze-19596,8,ours,03797390,0.5986841917037964,1.5924953913781792e-05,0.015886238464508824
apricot-sun-19594,8,ours,all,0.5131579041481018,0.00010030428529717028,0.8775309786198923
crisp-paper-19578,8,ours,all,0.43421053886413574,0.00011200777953490616,0.868455114177273
earthy-field-19568,8,ours,all,0.4111841917037964,0.00011128591722808778,0.9705957501305656
earnest-pyramid-19555,8,ours,all,0.3815789222717285,0.00011064665886806324,0.768583551682374
balmy-thunder-19540,8,ours,all,0.4078947305679322,0.00011745415395125748,0.9509313504408414
royal-universe-19521,8,ours,all,0.4243420958518982,0.00010696558456402272,0.7363354168283048
ethereal-lake-19502,8,ours,all,0.3651315569877625,0.0001142734763561748,0.8685460315115933
snowy-water-19501,8,ours,all,0.7305718064308167,9.035761468112467e-05,0.9678843843926792
glad-sound-19498,8,ours,all,0.42105263471603394,0.00011330840789014474,0.9024935486076614
stoic-fire-19496,8,ours,all,0.37828946113586426,0.00011926705337828024,1.019586863547079
colorful-dawn-19495,8,ours,all,0.35197368264198303,0.00011772059224313124,0.9832108451086417
deft-vortex-19494,8,ours,all,0.37828946113586426,0.00011560204438865183,1.027614011631396
azure-cherry-19492,8,ours,all,0.3651315867900848,0.00011969910701736808,1.0898227992432803
stellar-disco-19491,8,ours,all,0.37171053886413574,0.00011744715448003262,0.9701799507939745
swept-sun-19490,8,ours,all,0.4440789222717285,0.00010592751641524956,0.94960572094362
lunar-bird-19489,8,ours,all,0.3355262875556946,0.00010785854829009622,0.9831382393139556
worthy-elevator-19488,8,ours,all,0.7203525304794312,6.822439172537997e-05,0.3223204230467246
earnest-wood-19487,8,ours,all,0.4078947603702545,0.00010071743599837646,0.9018374710699024
logical-wood-19486,8,ours,all,0.37171053886413574,0.0001052160732797347,0.9491266141757072
fanciful-darkness-19485,8,ours,all,0.6348973512649536,9.043430327437818e-05,0.9608109319859032
sunny-dust-19484,8,ours,all,0.49671050906181335,0.00011614996037678792,0.9988364994171886
dutiful-yogurt-19482,8,ours,all,0.42105263471603394,0.00010404160275356844,0.9064292968336046
iconic-vortex-19481,8,ours,all,0.740384578704834,6.580229091923684e-05,0.29822018485898627
drawn-cloud-19480,8,ours,all,0.4440789520740509,0.00010979852231685072,0.9665445152357536
solar-cherry-19479,8,ours,all,0.2861841917037964,0.00011060884571634232,0.9814473919038418
lively-salad-19478,8,ours,all,0.3552631735801697,9.801080886973068e-05,0.8223702413228962
genial-dawn-19477,8,ours,all,0.4506579041481018,0.00010847459634533152,1.0095263506865602
morning-star-19476,8,ours,all,0.7395833730697632,7.071168511174619e-05,0.3522627136871982
glorious-music-19475,8,ours,all,0.4309210479259491,0.00011812091543106362,0.9508041055094484
charmed-cosmos-19474,8,ours,all,0.32894736528396606,0.00011784490197896956,1.0065237716019944
celestial-jazz-19473,8,ours,all,0.35197368264198303,0.00011230364179937168,0.8134752707149632
daily-flower-19470,8,ours,all,0.4309210479259491,0.00011811184958787636,1.0157764380995142
morning-river-19469,8,ours,all,0.6902492642402649,9.14632182684727e-05,0.97424029411099
lucky-waterfall-19466,8,ours,all,0.7067307829856873,7.015402661636472e-05,0.339660265230294
crimson-bush-19465,8,ours,all,0.37828946113586426,0.0001141560060204938,1.0468508184907683
youthful-flower-19464,8,ours,all,0.4473684132099152,0.00011359785275999457,1.0374861964109885
cosmic-surf-19460,8,ours,all,0.4506579041481018,0.00011155464017065242,0.9953580924780354
twilight-snowball-19457,8,ours,all,0.4046052694320678,0.00010813061817316338,0.9464034748618346
light-butterfly-19456,8,ours,all,0.7299679517745972,6.749053864041343e-05,0.31601758042650807
splendid-totem-19455,8,ours,all,0.37171053886413574,0.00010132134048035368,0.9261091063114334
royal-shadow-19454,8,ours,all,0.4177631735801697,0.00010240126721328124,0.9255495304368536
splendid-rain-19453,8,ours,all,0.42105263471603394,9.8324308055453e-05,0.865819906403202
vivid-forest-19450,8,ours,all,0.4276315569877625,0.00010789353837026285,0.9271546093496916
cerulean-microwave-19448,8,ours,all,0.46052634716033936,7.736366387689486e-05,0.6596614169566339
decent-plasma-19447,8,ours,all,0.71875,7.065593672450632e-05,0.34858009945274104
giddy-sponge-19446,8,ours,all,0.3815789520740509,0.00011155682295793667,0.9929789621010152
northern-wind-19445,8,ours,all,0.6378298997879028,9.18364166864194e-05,0.971598462437592
dry-voice-19444,8,ours,all,0.4572368264198303,9.57069787546061e-05,0.8789279877903559
exalted-dragon-19443,8,ours,all,0.35855263471603394,0.00010639303945936264,0.9564358951661625
super-pine-19442,8,ours,all,0.4736841917037964,0.00011059213284170256,0.986910648477952
glorious-blaze-19441,8,ours,all,0.6482371687889099,7.686945173190907e-05,0.41012335953666695
summer-breeze-19440,8,ours,all,0.3947368264198303,9.95898590190336e-05,0.9176739019414558
comfy-silence-19439,8,ours,all,0.49671053886413574,0.0001159511084551923,0.9339528668473686
summer-microwave-19438,8,ours,all,0.4736842215061188,0.00011610463116085155,1.0445294439554047
denim-shape-19437,8,ours,all,0.41447368264198303,0.00010792561806738377,0.8303231153536963
resilient-frost-19436,8,ours,all,0.7540063858032227,7.106359407771379e-05,0.3547670930952727
astral-terrain-19435,8,ours,all,0.35855263471603394,0.00010081547952722758,0.8842540951183837
magic-energy-19434,8,ours,all,0.4243420958518982,0.00012113786215195432,0.99776177896833
treasured-star-19433,8,ours,all,0.35855263471603394,0.00011636721319518983,1.0157474256312826
floral-totem-19432,8,ours,all,0.3881579041481018,0.00011300436744932084,0.9606600177300286
